fieldsurfacetype, streetno, sportsplayed, facilityname, numberfieldcourts, facilitycondition, facilityupgradeage, facility_id, postcode, facilityage, streettype, changerooms, longitude, latitude, faciltysportplayedid, objectid, suburbtown, lga, streetname
null,"24","Fitness / Gymnasium Workouts","Genesis Bundoora",null,null,null,"WHITTL9516",3083,null,"drive",null,145.071665000502,-37.6842669993778,22200,8774,"BUNDOORA","WHITTLESEA","Scholar"
null,"24","Fitness / Gymnasium Workouts","Genesis Fitness Club Bundoora",null,"4. Good","N/A","WHITTL236",3083,"6 - 10 Years","Drive","Female, Male",145.073338000267,-37.6827109992344,21329,8775,"BUNDOORA","WHITTLESEA","Scholar"
null,"41 - 53","Fitness / Gymnasium Workouts","Leisure City Epping",null,null,null,"WHITTL9530",3076,null,"Street",null,145.018147999997,-37.6478289991194,22237,8776,"EPPING","WHITTLESEA","Miller"
null,"36","Fitness / Gymnasium Workouts","Mill Park Leisure Centre",null,"4. Good","6 - 10 Years","WHITTL9546",3082,"11 - 25 Years","Drive","Female, Male, Unisex",145.055255999743,-37.658038998996,22278,8777,"MILL PARK","WHITTLESEA","Morang"
null,"54","Fitness / Gymnasium Workouts","Thomastown Recreation & Aquatic Centre",null,"5. Very Good","1 - 5 Years","WHITTL9555",3074,"11 - 25 Years","Street","Female, Male, Umpire/Officials, Unisex",145.006076000251,-37.6776469989168,22292,8778,"THOMASTOWN","WHITTLESEA","Main"
null,"2-68","Fitness / Gymnasium Workouts","Whittlesea Fitness Centre",1,null,null,"WHITTL9566",3757,null,"Street",null,145.117229999961,-37.5119699988254,22318,8779,"WHITTLESEA","WHITTLESEA","Church"
"18 Hole Course - Public",null,"Golf","Growling Frog Golf Course",1,"5. Very Good","6 - 10 Years","WHITTL9570",3755,"11 - 25 Years","Road",null,145.081324999892,-37.5618289986583,22322,8780,"YAN YEAN","WHITTLESEA","Donnybrook"
"18 Hole Course - Public",null,"Golf","Whittlesea Golf Club",1,null,null,"WHITTL9532",3757,null,"Road",null,145.170078000379,-37.4987049991132,22246,8781,"HUMEVALE","WHITTLESEA","Humevale"
null,"5","Gymnastics","Gymsports Academy of Movement",null,null,null,"WHITTL11465",3076,null,"Court",null,145.01276300035,-37.6474519992308,27375,8782,"EPPING","WHITTLESEA","Gipps"
null,"40","Gymnastics","PIT Gymnastic",null,null,null,"WHITTL11490",3082,null,"Court",null,145.084745000445,-37.6570989991886,27376,8783,"MILL PARK","WHITTLESEA","Heaths"
"Artificial Turf",null,"Hockey","Bundoora Netball and Sports Centre",2,null,null,"WHITTL9519",3083,null,"Road",null,145.061885999901,-37.680069999439,22208,8784,"BUNDOORA","WHITTLESEA","Mckimmies"
null,"36","Karate","Mill Park Leisure Centre",null,"4. Good","6 - 10 Years","WHITTL9546",3082,"11 - 25 Years","Drive","Female, Male, Unisex",145.055255999743,-37.658038998996,22279,8785,"MILL PARK","WHITTLESEA","Morang"
"Synthetic",null,"Lawn Bowls","Epping RSL/ Bowling Club",2,"5. Very Good",null,"WHITTL9522",3076,"11 - 25 Years","Road",null,145.019707000153,-37.6244499989256,22218,8786,"EPPING","WHITTLESEA","Harvest Home"
null,null,"Lawn Bowls","Lalor Reserve and Bowling club",2,"4. Good","N/A","WHITTL9537",3075,"11 - 25 Years","Street",null,145.02291700004,-37.6659879987268,22255,8787,"LALOR","WHITTLESEA","Gordon"
"Grass","101-103","Lawn Bowls","Whittlesea Bowls Club",2,"4. Good","N/A","WHITTL9567",3757,"26 - 50 Years","Street",null,145.117783999544,-37.5089219993217,22319,8788,"WHITTLESEA","WHITTLESEA","Church"
null,"69","Martial Arts","Epping Squash and Fitness Centre",null,null,null,"WHITTL9531",3076,null,"Street",null,145.023758999751,-37.6498269987138,22244,8789,"EPPING","WHITTLESEA","Coulstock"
"Wooden Gymnasium",null,"Netball","Bundoora Netball and Sports Centre",4,null,null,"WHITTL9519",3083,null,"Road",null,145.061885999901,-37.680069999439,22209,8790,"BUNDOORA","WHITTLESEA","Mckimmies"
"Asphalt","54","Netball","Mernda Recreation Reserve",1,"2. Poor","N/A","WHITTL9539",3754,"26 - 50 Years","Road","Female, Male, Umpire/Officials, Unisex",145.104014000462,-37.5965119990873,22262,8791,"MERNDA","WHITTLESEA","Schotters"
null,"29","Netball","Thomastown Indoor Sports",null,null,null,"WHITTL9560",3074,null,"Avenue",null,145.003371999692,-37.6886049992482,22305,8792,"THOMASTOWN","WHITTLESEA","Strong"
null,"41 - 53","Netball (Indoor)","Leisure City Epping",null,null,null,"WHITTL9530",3076,null,"Street",null,145.018147999997,-37.6478289991194,22238,8793,"EPPING","WHITTLESEA","Miller"
null,"54","Netball (Indoor)","Thomastown Recreation & Aquatic Centre",null,"5. Very Good","1 - 5 Years","WHITTL9555",3074,"11 - 25 Years","Street","Female, Male, Umpire/Officials, Unisex",145.006076000251,-37.6776469989168,22293,8794,"THOMASTOWN","WHITTLESEA","Main"
null,null,"Open Space","Nick Ascenzo Reserve",0,"4. Good","1 - 5 Years","WHITTL9558",3074,"11 - 25 Years","Avenue",null,145.026920999544,-37.6810339990327,22299,8795,"THOMASTOWN","WHITTLESEA","Alexander"
null,null,"Open Space","Norris Bank Reserve",null,"5. Very Good","1 - 5 Years","WHITTL9515",3083,"11 - 25 Years","Road",null,145.048996000486,-37.6949039994257,22196,8796,"BUNDOORA","WHITTLESEA","Mcleans"
null,null,"Rugby League","Huskisson Reserve",1,"3. Average","N/A","WHITTL9535",3075,"26 - 50 Years","Avenue","Umpire/Officials, Unisex",145.008794999786,-37.6619009993431,27808,8797,"LALOR","WHITTLESEA","Huskisson"
null,null,"Skating","Laurimar Sports grounds",1,"5. Very Good",null,"WHITTL9520",3754,"0 - 5 Years","Road",null,145.129533999496,-37.5838879991289,22215,8798,"DOREEN","WHITTLESEA","Painted Hills"
null,"156-176","Skating","Meadowglen reserve & International Athletics Stadium",1,"4. Good","N/A","WHITTL9527",3076,"6 - 10 Years","Road",null,145.058026999792,-37.6461849989408,22229,8799,"EPPING","WHITTLESEA","McDonalds"
null,null,"Skating","Mill Park Reserve",1,"4. Good","N/A","WHITTL9544",3082,"11 - 25 Years","Drive",null,145.056145999861,-37.655974998663,22272,8800,"MILL PARK","WHITTLESEA","Morang"
null,null,"Skating","Norris Bank Reserve",1,"4. Good","6 - 10 Years","WHITTL9515",3083,"11 - 25 Years","Road",null,145.048996000486,-37.6949039994257,22197,8801,"BUNDOORA","WHITTLESEA","Mcleans"
"Concrete","50","Skating","Whittlesea Park",1,"4. Good","1 - 5 Years","WHITTL9562",3757,"6 - 10 Years","Street",null,145.121646000416,-37.5120479988253,22310,8802,"WHITTLESEA","WHITTLESEA","Walnut"
"Grass","87","Soccer","Duffy Street Reserve",1,"4. Good","1 - 5 Years","WHITTL9523",3076,"11 - 25 Years","Street","Female, Male, Umpire/Officials, Unisex",145.020916000184,-37.6435199993934,22219,8803,"EPPING","WHITTLESEA","Duffy"
"Artificial Turf",null,"Soccer","Epping Soccer Stadium",1,"4. Good",null,"WHITTL9524",3076,"11 - 25 Years","Road","Female, Male, Umpire/Officials, Unisex",145.026123000098,-37.6247309994327,22221,8804,"EPPING","WHITTLESEA","Epping"
"Grass",null,"Soccer","Epping Soccer Stadium",3,"4. Good",null,"WHITTL9524",3076,"6 - 10 Years","Road","Female, Male, Umpire/Officials",145.026123000098,-37.6247309994327,22220,8805,"EPPING","WHITTLESEA","Epping"
"Grass",null,"Soccer","Findon Reserve",4,"4. Good","1 - 5 Years","WHITTL9543",3082,"11 - 25 Years","Drive","Female, Male, Umpire/Officials",145.046534000125,-37.6661259992437,22270,8806,"MILL PARK","WHITTLESEA","Grenda"
"Artificial Turf, Grass","100","Soccer","Hillsview Reseve",2,"5. Very Good","< 1 Years","WHITTL10998",3752,"0 - 5 Years","Way","Female, Male, Umpire/Officials",145.075945999892,-37.6420149988762,22193,8807,"SOUTH MORANG","WHITTLESEA","The Great Eastern"
"Grass",null,"Soccer","HR Uren Reserve",2,"5. Very Good","1 - 5 Years","WHITTL9553",3074,"11 - 25 Years","Drive","Umpire/Officials, Unisex",144.989355000484,-37.6835489990803,22288,8808,"THOMASTOWN","WHITTLESEA","Victorian"
"Grass","156-176","Soccer","Meadowglen reserve & International Athletics Stadium",1,"3. Average","N/A","WHITTL9527",3076,"6 - 10 Years","Road",null,145.058026999792,-37.6461849989408,22230,8809,"EPPING","WHITTLESEA","McDonalds"
"Grass",null,"Soccer","Partridge recreation reserve",2,"5. Very Good","1 - 5 Years","WHITTL9536",3075,"11 - 25 Years","street","Female, Male, Umpire/Officials, Unisex",145.023177999904,-37.6621239987511,22252,8810,"LALOR","WHITTLESEA","Partridge"
"Grass",null,"Soccer","RGC Cook Reserve",2,"4. Good","1 - 5 Years","WHITTL9552",3074,"11 - 25 Years","Avenue","Female, Male, Umpire/Officials, Unisex",144.989574000076,-37.6727569987183,22287,8811,"THOMASTOWN","WHITTLESEA","Robinvale"
"Grass",null,"Soccer","Sycamore Reserve",3,"4. Good","N/A","WHITTL9542",3082,"11 - 25 Years","Street","Female, Male, Umpire/Officials",145.039467000144,-37.6690899986549,22268,8812,"MILL PARK","WHITTLESEA","Sycamore"
"Grass",null,"Soccer","Thomas Street Reserve",1,"4. Good","6 - 10 Years","WHITTL9557",3074,"11 - 25 Years","Street","Female, Male, Umpire/Officials",145.007927000395,-37.6752369988598,22298,8813,"THOMASTOWN","WHITTLESEA","Thomas"
"Grass",null,"Soccer","Thomastown East Reserve",2,"5. Very Good","1 - 5 Years","WHITTL9559",3074,"11 - 25 Years","Street","Female, Male, Umpire/Officials, Unisex",145.04002199983,-37.682324999114,22301,8814,"THOMASTOWN","WHITTLESEA","Leslie"
"Wooden Gymnasium",null,"Soccer (Indoor Soccer / Futsal)","Bundoora Netball and Sports Centre",4,null,null,"WHITTL9519",3083,null,"Road",null,145.061885999901,-37.680069999439,22210,8815,"BUNDOORA","WHITTLESEA","Mckimmies"
null,"41 - 53","Soccer (Indoor Soccer / Futsal)","Leisure City Epping",null,null,null,"WHITTL9530",3076,null,"Street",null,145.018147999997,-37.6478289991194,22239,8816,"EPPING","WHITTLESEA","Miller"
null,"29","Soccer (Indoor Soccer / Futsal)","Thomastown Indoor Sports",null,null,null,"WHITTL9560",3074,null,"Avenue",null,145.003371999692,-37.6886049992482,22306,8817,"THOMASTOWN","WHITTLESEA","Strong"
"Grass",null,"Softball","Mill Park Reserve",7,"4. Good","< 1 Years","WHITTL9544",3082,"11 - 25 Years","Drive","Female, Male, Umpire/Officials",145.056145999861,-37.655974998663,22273,8818,"MILL PARK","WHITTLESEA","Morang"
"Wooden Gymnasium",null,"Squash / Racquetball","Bundoora Netball and Sports Centre",4,null,null,"WHITTL9519",3083,null,"Road",null,145.061885999901,-37.680069999439,22211,8819,"BUNDOORA","WHITTLESEA","Mckimmies"
null,"69","Squash / Racquetball","Epping Squash and Fitness Centre",null,null,null,"WHITTL9531",3076,null,"Street",null,145.023758999751,-37.6498269987138,22245,8820,"EPPING","WHITTLESEA","Coulstock"
null,"41 - 53","Swimming","Leisure City Epping",1,null,null,"WHITTL9530",3076,null,"Street",null,145.018147999997,-37.6478289991194,22240,8821,"EPPING","WHITTLESEA","Miller"
"25m Pool - Indoor, Childrens Learning Pool, Toddlers Pool","36","Swimming","Mill Park Leisure Centre",null,"4. Good","6 - 10 Years","WHITTL9546",3082,"11 - 25 Years","Drive","Female, Male, Unisex",145.055255999743,-37.658038998996,22280,8822,"MILL PARK","WHITTLESEA","Morang"
"25m Pool - Indoor, Program Pool, Rehabilitation Pool, Spa/Sauna","54","Swimming","Thomastown Recreation & Aquatic Centre",null,"5. Very Good","1 - 5 Years","WHITTL9555",3074,"11 - 25 Years","Street","Female, Male, Umpire/Officials, Unisex",145.006076000251,-37.6776469989168,22294,8823,"THOMASTOWN","WHITTLESEA","Main"
"25m Pool - Outdoor, Childrens Learning Pool, Toddlers Pool","50","Swimming","Whittlesea Park",null,"3. Average","1 - 5 Years","WHITTL9562",3757,"51 Years +","Street","Female, Male",145.121646000416,-37.5120479988253,22311,8824,"WHITTLESEA","WHITTLESEA","Walnut"
"Plexipave","28","Tennis (Outdoor)","Barry Road Tennis Courts & community active centre",6,"5. Very Good","1 - 5 Years","WHITTL9554",3074,"11 - 25 Years","Road",null,144.997785999859,-37.6709569988615,22289,8825,"THOMASTOWN","WHITTLESEA","Barry"
"Grass","280","Tennis (Outdoor)","Bec Lake Tennis Court",4,null,null,"WHITTL9551",3752,null,"Road",null,145.078765999976,-37.6308149986558,22286,8826,"SOUTH MORANG","WHITTLESEA","Gordons"
"Hard Court","55","Tennis (Outdoor)","Casa D'Abruzzo",8,"5. Very Good","N/A","WHITTL5579",3076,"0 - 5 Years","Road",null,145.019203999616,-37.6383909989208,27939,8827,"EPPING","WHITTLESEA","Oherns"
"Synthetic","915-925","Tennis (Outdoor)","Doreen recreation reserve",2,"3. Average",null,"WHITTL9521",3754,"26 - 50 Years","Road",null,145.137203999595,-37.6046999992105,22217,8828,"DOREEN","WHITTLESEA","Bridge INN"
"Synthetic","156-168","Tennis (Outdoor)","Dr Harry Jenkins Park",6,"5. Very Good","1 - 5 Years","WHITTL9540",3082,"11 - 25 Years","Drive",null,145.064733000056,-37.6703099994168,22263,8829,"MILL PARK","WHITTLESEA","Mill Park"
"Synthetic","861","Tennis (Outdoor)","Epping Recreation Reserve",6,"4. Good","6 - 10 Years","WHITTL9525",3076,"26 - 50 Years","Street","Female, Male, Umpire/Officials, Unisex",145.023909999595,-37.6391619992811,22224,8830,"EPPING","WHITTLESEA","High"
"Plexipave","861","Tennis (Outdoor)","Epping Recreation Reserve",2,"5. Very Good","1 - 5 Years","WHITTL9525",3076,"11 - 25 Years","Street",null,145.023909999595,-37.6391619992811,22225,8831,"EPPING","WHITTLESEA","High"
"Synthetic",null,"Tennis (Outdoor)","Huskisson Reserve",4,"1. Very Poor","N/A","WHITTL9535",3075,"11 - 25 Years","Avenue",null,145.008794999786,-37.6619009993431,22251,8832,"LALOR","WHITTLESEA","Huskisson"
"Hard Court",null,"Tennis (Outdoor)","Lalor Reserve and Bowling club",6,"2. Poor","1 - 5 Years","WHITTL9537",3075,"11 - 25 Years","Street",null,145.02291700004,-37.6659879987268,22256,8833,"LALOR","WHITTLESEA","Gordon"
null,"41 - 53","Tennis (Outdoor)","Leisure City Epping",4,null,null,"WHITTL9530",3076,null,"Street",null,145.018147999997,-37.6478289991194,22241,8834,"EPPING","WHITTLESEA","Miller"
"Synthetic",null,"Tennis (Outdoor)","Norris Bank Reserve",6,"5. Very Good","1 - 5 Years","WHITTL9515",3083,"11 - 25 Years","Road","Female, Male",145.048996000486,-37.6949039994257,22198,8835,"BUNDOORA","WHITTLESEA","Mcleans"
"Artificial Turf, Plexipave","1925","Tennis (Outdoor)","T.H Hurrey Reserve",4,"1. Very Poor","Upgrade in progress","WHITTL9569",3755,"51 Years +","Road",null,145.107665000508,-37.5591369995094,22321,8836,"YAN YEAN","WHITTLESEA","Plenty"
"Asphalt","16-18","Tennis (Outdoor)","Telopea Reserve",2,"3. Average","N/A","WHITTL9547",3082,"11 - 25 Years","Cresent",null,145.074530999623,-37.6681739988066,22282,8837,"MILL PARK","WHITTLESEA","Telopea"
"Artificial Turf, Clay",null,"Tennis (Outdoor)","Thomastown East Reserve",6,"5. Very Good","1 - 5 Years","WHITTL9559",3074,"11 - 25 Years","Street",null,145.04002199983,-37.682324999114,22302,8838,"THOMASTOWN","WHITTLESEA","Leslie"
"Artificial Turf",null,"Tennis (Outdoor)","Tuttle Recreation Reserve",2,"4. Good","1 - 5 Years","WHITTL9568",3750,"26 - 50 Years","Road",null,145.032610000029,-37.5911679991902,22320,8839,"WOLLERT","WHITTLESEA","Epping"
"Artificial Turf, Clay, Plexipave","74","Tennis (Outdoor)","Walker Reserve",8,"4. Good","1 - 5 Years","WHITTL9563",3757,"11 - 25 Years","Street",null,145.121749000001,-37.5142589993147,22313,8840,"WHITTLESEA","WHITTLESEA","Laurel"
"Wooden Gymnasium",null,"Volleyball","Bundoora Netball and Sports Centre",null,null,null,"WHITTL9519",3083,null,"Road",null,145.061885999901,-37.680069999439,22212,8841,"BUNDOORA","WHITTLESEA","Mckimmies"
null,"70","Fitness / Gymnasium Workouts","Lifestyle Fitness",1,null,null,"WODONG11100",3690,null,"Road",null,145.163742000184,-37.9038849995318,17698,8864,"WODONGA","MONASH","Elgin"
null,null,null,"VU Wyndham Sporting Complex",null,null,null,"WYNDHA8526",3030,null,"Lane",null,144.702156999754,-37.8926289987902,26676,8906,"WERRIBEE","WYNDHAM","Hoppers"
null,null,"Aerobics","Aeromax Fitness Health Club",null,null,null,"WYNDHA8491",3030,null,"Road",null,144.680495999521,-37.8755009992622,26591,8907,"WERRIBEE","WYNDHAM","Derrimut"
null,null,"Aerobics","Contours Tarneit",null,null,null,"WYNDHA8496",3029,null,"Road",null,144.705750000277,-37.8496749995091,26604,8908,"HOPPERS CROSSING","WYNDHAM","Sayers"
null,"87-89","Aerobics","Curves For Women",null,null,null,"WYNDHA8497",3030,null,"Avenue",null,144.673475000307,-37.8942729990096,26606,8909,"WERRIBEE","WYNDHAM","Railway"
null,"35","Aerobics","EFM Health Clubs Tarneit",null,null,null,"WYNDHA8499",3029,null,"Drive",null,144.702000000328,-37.8479829987764,26610,8910,"TARNEIT","WYNDHAM","Thomas Carr"
null,"116","Aerobics","Fenix Fitness Club Hoppers Crossing",null,null,null,"WYNDHA8500",3029,null,"Drive",null,144.691056000423,-37.8691269986606,26612,8911,"HOPPERS CROSSING","WYNDHAM","Mossfiel"
null,"2","Aerobics","Fenix Fitness Club Point Cook",null,null,null,"WYNDHA8501",3030,null,"Street",null,144.735125000409,-37.8839999994196,26615,8912,"POINT COOK","WYNDHAM","Main"
null,"3","Aerobics","In-Balance Fitness Werribee",null,null,null,"WYNDHA8509",3030,null,"Street",null,144.66184199963,-37.8983919993207,26631,8913,"WERRIBEE","WYNDHAM","Manly"
null,null,"Aerobics","Manor Lake Fitness",null,null,null,"WYNDHA8513",3024,null,"Boulevard",null,144.614740000171,-37.8763669992754,26642,8914,"WYNDHAM VALE","WYNDHAM","Manor Lakes"
null,null,"Aerobics","My Gym Hoppers Crossing",null,null,null,"WYNDHA8515",3029,null,"Court",null,144.729189999864,-37.8710739994974,26650,8915,"HOPPERS CROSSING","WYNDHAM","Graham"
null,"1","Aerobics","Platinum Health Club Hoppers Crossing",null,null,null,"WYNDHA8517",3029,null,"Court",null,144.717074999629,-37.8725289987214,26654,8916,"HOPPERS CROSSING","WYNDHAM","Motto"
null,"22-30","Aerobics","Re-Creation Health Club Point Cook",null,null,null,"WYNDHA8520",3030,null,"Avenue",null,144.746499999611,-37.8719579992691,26663,8917,"POINT COOK","WYNDHAM","Wallave"
null,null,"Aerobics","Wyndham Leisure & Events Centre",1,"5. Very Good",null,"WYNDHA8533",3029,"11 - 25 Years","Road","Female, Male, Unisex",144.68335499999,-37.882172998776,26692,8918,"HOPPERS CROSSING","WYNDHAM","Derrimut"
"Grass",null,"Archery","Laurie Emmins Reserve",2,"2. Poor","N/A","WYNDHA8511",3026,"0 - 5 Years","Road",null,144.764933000101,-37.8521359988681,26635,8919,"LAVERTON NORTH","WYNDHAM","Sayers"
"Synthetic Running Track",null,"Athletics","VU Wyndham Sporting Complex",1,"4. Good","< 1 Years","WYNDHA8526",3030,"6 - 10 Years","Lane","Female, Male",144.702156999754,-37.8926289987902,26675,8920,"WERRIBEE","WYNDHAM","Hoppers"
"Grass",null,"Australian Rules Football","Chirnside Park",1,"5. Very Good","6 - 10 Years","WYNDHA8495",3030,"51 Years +","Street","Female, Male, Umpire/Officials",144.652060999777,-37.9048149993845,26599,8921,"WERRIBEE","WYNDHAM","Watton"
"Grass",null,"Australian Rules Football","Dunnings Road Reserve",1,"3. Average","6 - 10 Years","WYNDHA8498",3030,"6 - 10 Years","Road","Female, Male, Umpire/Officials",144.739994000512,-37.8844349986484,26608,8922,"POINT COOK","WYNDHAM","Dunnings"
"Grass",null,"Australian Rules Football","Galvin Park",3,"4. Good","1 - 5 Years","WYNDHA8502",3030,"26 - 50 Years","Road","Umpire/Officials, Unisex",144.650409000095,-37.8870599990877,26617,8923,"WERRIBEE","WYNDHAM","Shaws"
"Grass",null,"Australian Rules Football","Goddard Street Reserve",2,"5. Very Good",null,"WYNDHA10999",3029,"0 - 5 Years","Street","Female, Male, Umpire/Officials, Unisex",144.677344000403,-37.8365109995002,26568,8924,"TARNEIT","WYNDHAM","Goddard"
"Grass",null,"Australian Rules Football","Heathdale Glen Orden Reserve",2,"4. Good","< 1 Years","WYNDHA8506",3030,"26 - 50 Years","Avenue","Umpire/Officials, Unisex",144.674132000264,-37.8850289994597,26624,8925,"WERRIBEE","WYNDHAM","Kookaburra"
"Grass",null,"Australian Rules Football","Hogans Road Reserve",2,"3. Average","Upgrade in progress","WYNDHA8507",3029,"26 - 50 Years","Road","Umpire/Officials, Unisex",144.694398000152,-37.8626199986965,26627,8926,"HOPPERS CROSSING","WYNDHAM","Hogans"
"Grass",null,"Australian Rules Football","Howqua Way Reserve",1,"5. Very Good",null,"WYNDHA11001",3024,"0 - 5 Years","Way","Female, Male, Umpire/Officials, Unisex",144.604410000256,-37.8755609989546,26572,8927,"WYNDHAM VALE","WYNDHAM","Howqua"
"Grass",null,"Australian Rules Football","Little River Reserve",1,"4. Good","1 - 5 Years","WYNDHA8512",3211,"6 - 10 Years","Road","Umpire/Officials, Unisex",144.49740599951,-37.9614169989866,26638,8928,"LITTLE RIVER","WYNDHAM","You Yangs"
"Grass",null,"Australian Rules Football","Price Reserse",1,"3. Average","< 1 Years","WYNDHA8519",3030,"11 - 25 Years","Road","Umpire/Officials, Unisex",144.691764999526,-37.9733679988575,26660,8929,"WERRIBEE","WYNDHAM","Beach"
"Grass",null,"Australian Rules Football","Prudence Parade Reserve",1,"5. Very Good",null,"WYNDHA11002",3030,"0 - 5 Years","Parade","Female, Male, Umpire/Officials, Unisex",144.737756999876,-37.9075009995169,26574,8930,"POINT COOK","WYNDHAM","Prudence"
"Artificial Turf",null,"Australian Rules Football","Saltwater Reserve",1,"5. Very Good",null,"WYNDHA11003",3030,"0 - 5 Years","Road","Female, Male, Umpire/Officials, Unisex",144.752502000045,-37.9093509991689,26577,8931,"POINT COOK","WYNDHAM","Point Cook"
"Grass",null,"Australian Rules Football","Saltwater Reserve",2,"5. Very Good",null,"WYNDHA11003",3030,"0 - 5 Years","Road","Female, Male, Umpire/Officials, Unisex",144.752502000045,-37.9093509991689,26576,8932,"POINT COOK","WYNDHAM","Point Cook"
"Grass",null,"Australian Rules Football","Soldiers Reserve",1,"4. Good","1 - 5 Years","WYNDHA8524",3030,"26 - 50 Years","Road","Umpire/Officials, Unisex",144.666932999666,-37.9053819992429,26672,8933,"WERRIBEE","WYNDHAM","College"
"Grass",null,"Australian Rules Football","Warringa Crescent Reserve",1,"4. Good",null,"WYNDHA8527",3029,"11 - 25 Years","Crescent","Female, Male, Unisex",144.688805000142,-37.8850369990624,26678,8934,"HOPPERS CROSSING","WYNDHAM","Warringa"
"Grass",null,"Australian Rules Football","Windorah Drive Reserve",1,"5. Very Good",null,"WYNDHA11005",3030,"0 - 5 Years","Drive","Female, Male, Umpire/Officials, Unisex",144.729620999582,-37.9000119991472,26584,8935,"POINT COOK","WYNDHAM","Windorah"
"Grass",null,"Australian Rules Football","Wootten Road Reserve",2,"5. Very Good",null,"WYNDHA11006",3029,"0 - 5 Years","Road","Female, Male, Umpire/Officials, Unisex",144.660000000363,-37.8564999986376,26586,8936,"TARNEIT","WYNDHAM","Wootten"
"Grass",null,"Australian Rules Football","Wyndham Vale Reserve",1,"3. Average","1 - 5 Years","WYNDHA8534",3024,"11 - 25 Years","Avenue","Umpire/Officials, Unisex",144.624357000285,-37.8993039987518,26695,8937,"WYNDHAM VALE","WYNDHAM","Honour"
"Grass",null,"Australian Rules Football","Wyndham Vale South Reserve",2,"5. Very Good",null,"WYNDHA11007",3030,"0 - 5 Years","Road","Female, Male, Umpire/Officials, Unisex",144.623518999913,-37.9002349988478,26589,8938,"WERRIBEE","WYNDHAM","Black Forest"
"Wooden Flooring",null,"Badminton","Werribee Sports & Fitness Centre",9,"4. Good",null,"WYNDHA8530",3030,null,"Road","Female, Male",144.640316000408,-37.898600998879,26682,8939,"WERRIBEE","WYNDHAM","Ballan"
"Grass",null,"Baseball","Presidents Park",3,"4. Good","1 - 5 Years","WYNDHA8518",3030,"6 - 10 Years","Road","Female, Male",144.634572000429,-37.8818099989996,26656,8940,"WERRIBEE","WYNDHAM","McGraths"
"Wooden Gymnasium",null,"Basketball","Werribee Sports & Fitness Centre",6,"4. Good",null,"WYNDHA8530",3030,null,"Road","Female, Male",144.640316000408,-37.898600998879,26683,8941,"WERRIBEE","WYNDHAM","Ballan"
null,"13","Beach Volleyball","Riverside Indoor Sports",1,null,null,"WYNDHA8521",3030,null,"Avenue",null,144.659073999704,-37.9134919991585,26665,8942,"WERRIBEE","WYNDHAM","Riverside"
"Concrete",null,"BMX","Boardwalk Skate Park",1,"3. Average","N/A","WYNDHA8492",3030,"0 - 5 Years","Boulevard",null,144.735336000124,-37.8805559989179,26593,8943,"POINT COOK","WYNDHAM","Boardwalk"
"Dirt",null,"BMX","Heathdale Glen Orden Reserve",null,"3. Average","< 1 Years","WYNDHA8506",3030,"6 - 10 Years","Avenue",null,144.674132000264,-37.8850289994597,26625,8944,"WERRIBEE","WYNDHAM","Kookaburra"
"Concrete",null,"BMX","Mossfiel Reserve",1,"4. Good","< 1 Years","WYNDHA8514",3029,"11 - 25 Years","Road",null,144.692477999955,-37.8774369989504,26644,8945,"HOPPERS CROSSING","WYNDHAM","Heaths"
null,"75-85","Boxing","BoxingFit Hoppers Crossing",null,null,null,"WYNDHA8493",3029,null,"Drive",null,144.719873999719,-37.8698069988619,26595,8946,"HOPPERS CROSSING","WYNDHAM","Elm Park"
"Synthetic Pitch",null,"Cricket","Cambridge Reserve",2,"3. Average","Upgrade in progress","WYNDHA8494",3029,"11 - 25 Years","Drive",null,144.675716999655,-37.8710689993511,26597,8947,"HOPPERS CROSSING","WYNDHAM","Barber"
"Turf Pitch",null,"Cricket","Chirnside Park",1,"5. Very Good","6 - 10 Years","WYNDHA8495",3030,"51 Years +","Street","Female, Male, Umpire/Officials",144.652060999777,-37.9048149993845,26600,8948,"WERRIBEE","WYNDHAM","Watton"
"Synthetic Pitch",null,"Cricket","Dunnings Road Reserve",1,"3. Average","6 - 10 Years","WYNDHA8498",3030,"6 - 10 Years","Road","Female, Male, Umpire/Officials",144.739994000512,-37.8844349986484,26609,8949,"POINT COOK","WYNDHAM","Dunnings"
"Synthetic Pitch",null,"Cricket","Forsyth Road Reserve",1,"5. Very Good",null,"WYNDHA10998",3029,"0 - 5 Years","Road","Female, Male, Umpire/Officials, Unisex",144.729418999695,-37.8608039990255,26565,8950,"TRUGANINA","WYNDHAM","Forsyth"
"Turf Pitch",null,"Cricket","Galvin Park",3,"4. Good","1 - 5 Years","WYNDHA8502",3030,"26 - 50 Years","Road","Umpire/Officials, Unisex",144.650409000095,-37.8870599990877,26618,8951,"WERRIBEE","WYNDHAM","Shaws"
"Synthetic Pitch",null,"Cricket","Goddard Street Reserve",2,"5. Very Good",null,"WYNDHA10999",3029,"0 - 5 Years","Street","Female, Male, Umpire/Officials, Unisex",144.677344000403,-37.8365109995002,26569,8952,"TARNEIT","WYNDHAM","Goddard"
null,null,"Fitness / Gymnasium Workouts","Victorian University Fitness Centres",null,null,null,"WYNDHA8525",3030,null,"Lane",null,144.680756999815,-37.8782899991199,26674,8988,"WERRIBEE","WYNDHAM","Hoppers"
